X,Y,OBJECTID,Business_Category,Business_Name,Address,City,Zip
-13143904.5553042,4041711.28929361,217,Apartment House 16+,KAHLUA APARTMENTS             ,5339-43  ROSEMEAD BLVD    ,SAN GABRIEL            ,91776
-13133114.3087062,4030655.97387582,218,Apartment House 16+,KYLE D KAZAN                  ,1151   TURNBULL CANYON RD ,Hacienda Heights,91745
-13124443.6299554,4027334.39438801,219,Apartment House 16+,"La Serena Apartment, Inc",18567 Colima Road,Rowland Heights,91748
-13175831.2482016,4027244.08324196,220,Apartment House 16+,Ladera Properties II,4749 W Slauson Avenue,Los Angeles,90056
-13175880.6302106,4027310.28688511,221,Apartment House 16+,Ladera Properties II,4801 W Slauson Avenue,Los Angeles,90056
-13196226.8278335,4085069.07697421,222,Apartment House 16+,LAS FLORES APARTMENTS         ,26123   BOUQUET CYN RD   ,Santa Clarita,91350
-13143503.9717089,4024667.86078829,223,Apartment House 16+,"LNW Apartments, LLC",8142 Broadway Avenue,Whittier,90606
-13143528.3936605,4024631.93457401,224,Apartment House 16+,"LNW Apartments, LLC",8204 Broadway Avenue,Whittier,90606
-13143535.4791423,4024620.14902967,225,Apartment House 16+,"LNW Apartments, LLC",8210 Broadway Avenue,Whittier,90606
-13143544.8378506,4024604.01667222,226,Apartment House 16+,"LNW Apartments, LLC",8216 Broadway Avenue,Whittier,90606
-13186206.6610181,4026784.42296647,227,Apartment House 16+,Marina City Club,4333 Admiralty Way,Marina Del Rey,90292
-13172738.7078374,4014677.64861358,228,Apartment House 16+,Marine Ave 3351 LLC,3351 Marine Avenue,Gardena,90249
-13186157.0984322,4026392.3819147,229,Apartment House 16+,Mariners Bay LLC,14000 Palawan Way,Marina Del Rey,90292
-13186222.2251079,4024629.13457076,230,Apartment House 16+,MARINERS VILLAGE              ,4600    VIA MARINA     ,MARINA DEL REY         ,90292
-13153372.5487421,4055339.49969063,231,Apartment House 16+,Mayer Assets Group Three LP,3012 Lincoln Avenue,Altadena,91001
-13175944.8531028,4021108.32683282,232,Apartment House 16+,Megan Silveira Family Trust,10309 S Inglewood Avenue,Inglewood,90304
-13140115.6603997,4020380.21354578,233,Apartment House 16+,"Mills Terrace, A California General Partnership DBA Mills Terrace",10612 Mills Avenue,Whittier,90604
-13121316.1491815,4042615.98110754,234,Apartment House 16+,"MINFAM,LLC",19550 E Cienega Avenue,Covina,91724
-13172270.2337101,4014865.4613288,235,Apartment House 16+,"Mittal Legacy, LP.",14910 Chadron Avenue,Gardena,90249
-13186622.5055209,4025673.05589629,236,Apartment House 16+,NEPTUNE MARINE APARTMENTS     ,14101   MARQUESAS WAY    ,MARINA DEL REY         ,90292
-13186720.9684499,4025597.76004813,237,Apartment House 16+,NEPTUNE MARINE APARTMENTS     ,14126   MARQUESAS WAY    ,MARINA DEL REY         ,90292
-13172076.4224273,4014004.40991787,238,Apartment House 16+,NEWBAY LLC,15515 Crenshaw Boulevard,Gardena,90249
-13172076.543068,4013891.26095114,239,Apartment House 16+,NEWBAY LLC,15601 Crenshaw Boulevard,Gardena,90249
-13192727.1002692,4078500.71568722,240,Apartment House 16+,NEWHALL AVENUE HOUSING        ,23610   NEWHALL AVE     ,Newhall,91321
,,241,Apartment House 16+,NEWHALL AVENUE HOUSING PARTNERS LP,18201 VON KARMAN Avenue,IRVINE,92612
-13194957.1187312,4079723.91235299,242,Apartment House 16+,Newhall Terrace,24377 Newhall Avenue,Newhall,91321
-13169099.9753028,4020932.68909061,243,Apartment House 16+,Normandie Senior Housing Partnership,1345 W 105th Street,Los Angeles,90044
-13199781.1784907,4080446.74776412,244,Apartment House 16+,"NP Parc Chateaux, LLC",24979 Constitution Avenue,Stevenson Ranch,91381
-13174214.1656641,4020206.32451809,245,Apartment House 16+,Osage Ave LLC,11000 S Osage Avenue,Inglewood,90304
-13174213.7079284,4020179.15818337,246,Apartment House 16+,Osage Ave LLC,11006 S Osage Avenue,Inglewood,90304
-13176971.2523386,4018936.77663583,247,Apartment House 16+,PACIFIC PLACE                 ,5211   PACIFIC CONCOURSE  ,Los Angeles,90045
-13176971.2523386,4018936.77663583,248,Apartment House 16+,PACIFIC PLACE,5211 PACIFIC CONCOURSE Drive,Los Angeles,90045
-13136984.9687336,4019103.05664107,249,Apartment House 16+,"PALANI GROUP #15, LLC",11330 La Mirada Boulevard,Whittier,90604
-13168219.8629014,4022712.58836131,250,Apartment House 16+,PALM VILLAGE                  ,1011   W 91ST STREET     ,Los Angeles,90004
-13186172.526581,4026008.66657718,251,Apartment House 16+,"Panay Way Marina, L.P.",13953 Panay Way,Marina Del Rey,90292
-13143785.4731621,4045241.68478526,252,Apartment House 16+,Paris Manor LLC,6830 Rosemead Boulevard,San Gabriel,91775
-13120505.7822626,4043013.95253768,253,Apartment House 16+,PKH INC,5130 N Glendora Avenue,Covina,91724
-13120454.58584,4043014.06109308,254,Apartment House 16+,PKH INC,5132 N Glendora Avenue,Covina,91724
-13120400.9852284,4043013.46713136,255,Apartment House 16+,PKH INC,5134 N Glendora Avenue,Covina,91724
-13120365.1685843,4043013.30221641,256,Apartment House 16+,PKH INC,5136 N Glendora Avenue,Covina,91724
-13120365.3352094,4043028.75543623,257,Apartment House 16+,PKH INC,5138 N Glendora Avenue,Covina,91724
-13120399.8559609,4043028.56405177,258,Apartment House 16+,PKH INC,5140 N Glendora Avenue,Covina,91724
-13186731.0763479,4025833.32992329,259,Apartment House 16+,"PPF AMLI 4242 VIa Marina, LP",4242 Via Marina ,Marina Del Rey,90292
-13118574.2403375,4042853.64182635,260,Apartment House 16+,"Prince Club Pacifica, LLC",21042 E Arrow Highway,Covina,91724
-13148220.8199569,4052114.99341382,261,Apartment House 16+,PROVIDENCE MISSION HOMES INC. ,1594   N ALLEN AVE      ,Pasadena,91104
-13175066.9474922,4020577.25162864,262,Apartment House 16+,"R.A.C.C Properties, LLC",10720 Burin Avenue,Inglewood,90304
-13195413.2535249,4081064.39988707,263,Apartment House 16+,Raymond Ellis,24934 Walnut Street,Newhall,91321
-13195459.6038748,4081147.03303419,264,Apartment House 16+,Raymond Ellis,24960 Walnut Street,Newhall,91321
-13144712.5065325,4025539.31668109,265,Apartment House 16+,Restated Caldwell Family Trust,7739 Bradwell Avenue,Whittier,90606
-13170036.3163553,4017959.13029281,266,Apartment House 16+,ROBERT BERNNING               ,1760   W 125TH STREET    ,Los Angeles,90047
,,267,Apartment House 16+,ROSE VILLA                    ,5005   N ROSEMEAD BLVD    ,SAN GABRIEL            ,91775
,,268,Apartment House 16+,ROSE VILLA APARTMENTS LLC,5005 N Rosemead Boulevard,San Gabriel,91775
-13143805.1298839,4045607.97065801,269,Apartment House 16+,"Rosemead Properties, LLC",7016 Rosemead Boulevard,San Gabriel,91775
-13123198.796577,4027079.21343041,270,Apartment House 16+,Rowland Heights # 4,19050 Colima Road,Rowland Heights,91748
-13125330.0879202,4026833.29624536,271,Apartment House 16+,Rowland Heights #1,1900 Fullerton Road,Rowland Heights,91748
-13125025.152793,4026732.07724232,272,Apartment House 16+,ROWLAND HEIGHTS PRESERVATION  ,1945   BATSON AVE     ,Rowland Heights,91748
-13196875.1360596,4090864.77921194,273,Apartment House 16+,RREEF AMERICA REIT II CORP DD,28160 McBean Parkway,Valencia,91354
-13175904.1111493,4020743.37831143,274,Apartment House 16+,RUNWAY VISTA LLC,10600 S Inglewood Avenue,Inglewood,90304
-13134757.3474968,4017945.67668156,275,Apartment House 16+,Samoan III Sold,12300 Clearglen Avenue,Whittier,90604
,,276,Apartment House 16+,Shapell Plum LLC,19300 Maybrook Lane,Canyon Country,91351
-13186503.7941349,4084542.87055821,277,Apartment House 16+,"Sierra Canyon Apartments #1,LLC",27520 Sierra Highway,Canyon Country,91351
-13189897.4207322,4048426.50978921,278,Apartment House 16+,SOCOL FAMILY ENTERPRISES,4061 Saphire Drive,Encino,91436
-13185624.4615524,4084225.82149103,279,Apartment House 16+,Soleming Heights Partnership,27303 Sara Street,Canyon Country,91387
-13159924.2786537,4116544.09395545,280,Apartment House 16+,"SPSSM INVESTMENTS - IV, LP",4852 W Avenue L10 ,Lancaster,93536
-13167216.2297149,4017809.03401707,281,Apartment House 16+,Such Great Heights LLC,12633 S Figueroa Street,Los Angeles,90061
-13181549.8250169,4026285.2888666,282,Apartment House 16+,SVF Grosvenor Del Rey,5550 S Grosvenor Boulevard,Los Angeles,90066
-13186273.6228142,4025269.98352543,283,Apartment House 16+,Tahiti Marina Apartments & Docks LLC,13900 Tahiti Way,Marina Del Rey,90292
-13192656.7580341,4079006.06183652,284,Apartment House 16+,THE TERRACE APARTMENTS        ,21311   ALDER DR      ,Newhall,91321
-13192656.7580341,4079006.06183652,285,Apartment House 16+,THE TERRANCE APARTMENTS,21311 ALDER Drive,Newhall,91321
-13198227.0300916,4091035.12805016,286,Apartment House 16+,THE VISTAS OF WEST HILLS,24015 Copper Hill Drive,VALENCIA,91354
-13176392.3074131,4021118.48054786,287,Apartment House 16+,Thomas Hood,10302 S Felton Avenue,Inglewood,90304
-13176392.5845832,4021112.24347606,288,Apartment House 16+,Thomas Hood,10304 S Felton Avenue,Inglewood,90304
,,289,Apartment House 16+,THOMAS HOOD,10306 FELTON Avenue,INGLEWOOD,90303
-13176392.3877216,4021101.33298214,290,Apartment House 16+,Thomas Hood,10306 S Felton Avenue,Inglewood,90304
-13176392.6655366,4021096.65430216,291,Apartment House 16+,Thomas Hood,10308 S Felton Avenue,Inglewood,90304
-13168069.3153315,4004979.60864799,292,Apartment House 16+,Torrance Property Owner LLC,22433 S Vermont Avenue,Torrance,90502
-13198879.8815714,4085526.35144606,293,Apartment House 16+,Town Center Apartments Inc,24807 Magic Mountain Parkway,Valencia,91355
-13169343.1458051,4020895.94689689,294,Apartment House 16+,TRUST E WILSON FAMILY,1451 W 105th Street,Los Angeles,90047
-13195816.7545439,4079583.03123083,295,Apartment House 16+,VALLEY OAKS VILLAGE APTS      ,24700   VALLEY STREET    ,Newhall,91321
-13195816.7545439,4079583.03123083,296,Apartment House 16+,"Valley Oaks Village, LLC",24700 Valley Street,Newhall,91321
-13208863.0090291,4034105.33189823,297,Apartment House 16+,VALLEY STAR PROPERTY INVESTMENTS,22147 Pacific Coast Highway,Malibu,90265
-13172307.843469,4015024.13642882,298,Apartment House 16+,Vila Del Sol Investment LP,14733 Chadron Avenue,Gardena,90249
-13168781.4614798,3993884.52696232,299,Apartment House 16+,Villa del Arroyo II,917 W 5th Street,San Pedro,90731
-13143476.8808585,4045383.21241123,300,Apartment House 16+,"Villa Tramonti Grand Apartments, LLC",9100 Duarte Road,San Gabriel,91775
-13195222.5317303,4086906.64531565,301,Apartment House 16+,"Vintage at Bouquet Canyon, LP",26705 Bouquet Canyon Road,Santa Clarita,91350
-13137094.4688331,4020071.77938777,302,Apartment House 16+,"VPM Mulberry Villas, LP",14950 Mulberry Drive,Whittier,90604
-13195430.0880978,4081089.26262915,303,Apartment House 16+,WALNUT VILLAGE APARTMENTS     ,24938   WALNUT ST      ,Newhall,91321
-13198227.0300916,4091035.12805016,304,Apartment House 16+,"Wesco IV, LLC",24015 Copper Hill Drive,Valencia,91354
-13198227.0300916,4091035.12805016,305,Apartment House 16+,"WESCO IV, LLC",24015 COPPERHILL Drive,VALENCIA,91354
-13197884.9606306,4086979.32696738,306,Apartment House 16+,"Wesco IV, LLC",24100 Newhall Ranch Road,Valencia,91355
-13200275.4930351,4084169.77874127,307,Apartment House 16+,"WESCO IV, LLC",25343 Silver Aspen Way,Stevenson Ranch,91381
-13194650.0132583,4079457.94342041,308,Apartment House 16+,"Whispering Oaks Apartments, LP",22816 Market Street,Newhall,91321
-13162980.1736469,4018839.25924747,309,Apartment House 16+,WILLOWBROOK GREEN APTS        ,1623   E 118TH PLACE     ,Los Angeles,90059
-13162980.1736469,4018839.25924747,310,Apartment House 16+,WILLOWBROOK GREEN APTS,1623 E 118th Place,Los Angeles,90059
-13162365.8987928,4018921.63124336,311,Apartment House 16+,WILLOWBROOK SENIOR HOUSING    ,11740   BANDERA STREET   ,Los Angeles,90059
-13169343.1458051,4020895.94689689,312,Apartment House 16+,Wilson Family Trust E,1451 W 105th Street,Los Angeles,90047
-13140917.6416903,4021042.226272,313,Apartment House 5-10,10071 Carmenita Road LLC,10071 Carmenita Road,Whittier,90605
-13175183.5525084,4020198.62433829,314,Apartment House 5-10,11002 Grevillea Ave LLC,11002 S Grevillea Avenue,Inglewood,90304
-13165668.0369091,4037365.86659101,315,Apartment House 5-10,227 Bonnie Brae LLC,227 S Bonnie Brae Street,Los Angeles,90057
-13173706.3092691,4027891.81317594,316,Apartment House 5-10,3861 E. 54TH ST. LLC,3861 W 54th Street,Los Angeles,90043
-13156742.8018555,4032227.50624158,317,Apartment House 5-10,730 S Ditman Ave. Los Angeles LLC,730 S Ditman Avenue,Los Angeles,90023
-13144140.8434373,4046161.26930642,318,Apartment House 5-10,88 Colima Road LLC,7232 N Lotus Avenue,San Gabriel,91775
-13154590.7626625,4031472.61396969,319,Apartment House 5-10,ALEX IZQUIERDO                ,1106   S MCBRIDE AVE     ,Los Angeles,90022
-13150430.0834199,4054198.84327855,320,Apartment House 5-10,Amanda Freeman and Michael Capkanis,2548 1/2 El Molino Avenue,Altadena,91001
,,321,Apartment House 5-10,ARCADIA ROSEMEAD APARTMENTS   ,9001007  ARCADIA AVE     ,SAN GABRIEL            ,91775
-13153684.9849495,4030934.35407963,322,Apartment House 5-10,Basilio Kozycz,1234 Clela Avenue,Los Angeles,90022
-13168654.162147,4020841.6275695,323,Apartment House 5-10,Burnett Properties,10514 S Budlong Avenue,Los Angeles,90044
-13168718.8283021,4020810.12362421,324,Apartment House 5-10,Burnett Properties,10527 S Budlong Avenue,Los Angeles,90044
-13168726.221191,4020792.04402435,325,Apartment House 5-10,Burnett Properties,10531 S Budlong Avenue,Los Angeles,90044
-13162263.6779267,4018311.87464742,326,Apartment House 5-10,BV 122 LLC,1911 E 122nd Street,Compton,90222
-13154742.3248548,4032171.38255416,327,Apartment House 5-10,Carmelo Rodriguez,717 S Ford Boulevard,Los Angeles,90022
-13168997.9964597,4022354.8288659,328,Apartment House 5-10,Coldwater Canyon Trust,1324 W 93rd Street,Los Angeles,90044
-13157181.6492952,4014464.98683583,329,Apartment House 5-10,Compton Rental,15408 S Atlantic Avenue,Compton,90221
-13134945.4260435,4017961.92021929,330,Apartment House 5-10,DEVES/LAURIE O'BRIEN          ,15829   LANDMARK DR     ,WHITTIER               ,90605
-13150279.1712118,4053799.34256239,331,Apartment House 5-10,DTN LLC.,917 E Mendocino Street,Altadena,91001
,,332,Apartment House 5-10,DTN LLC.                      ,917925  E MENDOCINO STREET  ,ALTADENA               ,91001
-13155089.6147444,4036467.57358679,333,Apartment House 5-10,Eric Kamikawa,4242 E City Terrace Drive,Los Angeles,90063
-13153803.081851,4031950.57864822,334,Apartment House 5-10,FERNANDO CHAVEZ               ,714   S FERRIS AVE     ,Los Angeles,90022
-13176008.325595,4027026.6593653,335,Apartment House 5-10,FIrewa,5832 1/2 Condon Avenue,Los Angeles,90056
-13205314.3430312,4033847.82580432,336,Apartment House 5-10,FL & D LEE HEND               ,20710   PACIFIC COAST HWY  ,MALIBU                 ,90265
-13169491.4061227,4020895.44537923,337,Apartment House 5-10,flae corp,1531 W 105th Street,Los Angeles,90047
-13155777.0988726,4032810.31258034,338,Apartment House 5-10,Flores Apartments,467 S Downey Road,Los Angeles,90063
-13168514.3585761,4018971.16277397,339,Apartment House 5-10,Francis Palumbo Living Trust,11733 Berendo Avenue,Los Angeles,90044
-13168513.8119117,4018954.14333808,340,Apartment House 5-10,Francis Palumbo Living Trust,11737 Berendo Avenue,Los Angeles,90044
-13169643.3212027,4020651.87780894,341,Apartment House 5-10,FRANK & DIANNE ANDERSON       ,1601   W 107TH ST      ,Los Angeles,90047
-13153702.186867,4031812.69592894,342,Apartment House 5-10,FRANK GALLARDO OCHOA          ,742   S LA VERNE AVE    ,Los Angeles,90022
-13163921.005775,4025924.18058722,343,Apartment House 5-10,FRIENDLYWILL BAPTIST CHURCH   ,1219   E 68TH ST       ,Los Angeles,90001
-13169996.325967,4018556.1853189,344,Apartment House 5-10,Gaines Family Trust,1740 W 120th Street,Los Angeles,90047
-13175179.5679052,4020393.26967751,345,Apartment House 5-10,H.G. MANAGEMENT LLC           ,10828  S GREVILLEA AVE.   ,Lennox,90304
-13159612.3016162,4021961.83354057,346,Apartment House 5-10,Ibarra Estates,3174 Ohio Avenue,South Gate,90280
-13195550.476834,4080779.51429881,347,Apartment House 5-10,INA  & RICHARD SIMPSON        ,22862   15TH ST       ,Santa Clarita,91355
-13141019.1735489,4021055.45072863,348,Apartment House 5-10,Investments By H & S LLc,10124 Laurel Avenue,Whittier,90605
-13168972.8147021,4020730.10591379,349,Apartment House 5-10,irma diaz,1320 W 106th Street,Los Angeles,90044
-13175902.6895008,4020263.45117842,350,Apartment House 5-10,"Isaac &  Rachel Kapuano Trust, Mathilde Kapuano Trustee",10922 S Inglewood Avenue,Inglewood,90304
-13161604.4816248,4022358.54156537,351,Apartment House 5-10,Ismael Perez,9306 Juniper Street,Los Angeles,90002
-13139563.4191814,4018428.13186189,352,Apartment House 5-10,"Ivanhoe Apts, LLC",13942 Coteau Drive,Whittier,90604
-13199447.5378636,4034591.6875579,353,Apartment House 5-10,JAMES K HAHN                  ,18239   COASTLINE DR    ,MALIBU                 ,90265
-13151551.3133421,4031017.82708371,354,Apartment House 5-10,Jasmine Capital Investment LLC,6049 E Allston Street,Los Angeles,90022
-13163763.7926025,4025541.98416371,355,Apartment House 5-10,JOSE LANDAZURI                ,7101   -09 HOOPER AVE   ,Los Angeles,90001
-13152940.3835862,4031382.76296743,356,Apartment House 5-10,JUAN GONZALEZ,5371 Louis Place,Los Angeles,90022
-13152940.3835862,4031382.76296743,357,Apartment House 5-10,Juan Gonzalez and Family Trust,5371 Louis Place,Los Angeles,90022
-13205767.0385148,4043221.66850492,358,Apartment House 5-10,KATHERINE CLINTON TR.         ,1391   OLD TOPANGA CANYON ,TOPANGA                ,90290
-13175902.3322774,4019897.47315751,359,Apartment House 5-10,Larlene Lemburg,11128 S Inglewood Avenue,Inglewood,90304
-13168296.13283,4018496.81957788,360,Apartment House 5-10,LEW IRRV TRUST,1023 W 120th Street,Los Angeles,90044
-13168320.0426162,4021198.83811321,361,Apartment House 5-10,LINDA GOONETILLEKE            ,1029   W 103RD STREET    ,Los Angeles,90044
-13150300.4540069,4053912.17005256,362,Apartment House 5-10,LINDALPROPERTIES-BEVERLY WAY  ,915    BEVERLY WAY     ,ALTADENA               ,91001
-13168585.7996598,4022517.19062423,363,Apartment House 5-10,Living Trust dated June 8 Grace R Busby,1148 W 92nd Street,Los Angeles,90044
-13170368.2959271,4019501.70993961,364,Apartment House 5-10,Lula M. Anderson,11405 S Saint Andrews Place,Los Angeles,90047
-13172512.2765293,4014821.04828109,365,Apartment House 5-10,Make It Rain Please LLC,14922 Lemoli Avenue,Gardena,90249
-13153792.5962096,4032563.04012068,366,Apartment House 5-10,MANUELA RODRIGUEZ,522 S Fetterly Avenue,Los Angeles,90022
-13151064.3020988,4031099.91264688,367,Apartment House 5-10,Maria D. and Rodolfo Cabrera,755 S Brady Avenue,Los Angeles,90022
-13161193.7783516,4056654.65759844,368,Apartment House 5-10,MARIO PANCINO                 ,2323   FLORENCITA AVE   ,Montrose,91020
-13169104.8257104,4020092.83547236,369,Apartment House 5-10,MICHAEL & LISA TERREL TRUST   ,11010  S NORMANDIE AVE.   ,LOS ANGLES             ,90044
-13168226.1804362,4018968.83418444,370,Apartment House 5-10,N/A,11739 S Vermont Avenue,Los Angeles,90044
-13168409.4403859,4018523.3401369,371,Apartment House 5-10,NA                            ,12004   BERENDO AVE     ,Los Angeles,90044
-13152940.3835862,4031382.76296743,372,Apartment House 5-10,NA                            ,5371   LOUIS PL      ,Los Angeles,90022
-13151595.0238754,4031232.91042584,373,Apartment House 5-10,NA                            ,752    LEONARD AVE     ,Los Angeles,90022
-13169152.5433796,4021953.71646504,374,Apartment House 5-10,NABOR GARCIA                  ,9523   S NORMANDIE AVE    ,Los Angeles,90063
-13168363.0429742,4019365.73069815,375,Apartment House 5-10,Nora E Marin Trust,11507 S New Hampshire Avenue,Los Angeles,90044
