X,Y,OBJECTID,U_ID,Name,POI_type,open_,closed,Descrip,parking,restrooms,picnicking,information,wi_fi,litter_receptacle,pet_access,bench,overlook,agency,drinking_water,sup_dist,created_by,created_date,edited_by,edited_date,poi_phase,wheelchair_accessible,trail_name
6624460.82042277,1851071.06866151,5397,583,Frank G. Bonelli Regional Park Trailhead at Via Verde,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Park View Trail
6625060.42753684,1855426.37213127,5398,584,Frank G. Bonelli Regional Park Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Bonelli Trail
6619881.87884781,1856099.02123076,5399,585,Frank G. Bonelli Regional Park Trailhead at Raging Waters Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Bonelli Trail
6625431.20580704,1857301.04949062,5400,586,Frank G. Bonelli Regional Park Trailhead at Puddingstone Dr,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Bonelli Trail
6625204.62436444,1851054.4970236,5401,587,Frank G. Bonelli Regional Park Trailhead at Via Verde,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Bonelli Trail
6583127.96968995,1877740.5895533,5402,588,San Gabriel River Trailhead at Van Tassel Mtwy,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6620182.99606483,1851168.70672995,5403,589,Frank G. Bonelli Regional Park Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Tree Line Trail
6622639.67192779,1852444.37843943,5404,590,Frank G. Bonelli Regional Park Trailhead at Fisherman Park Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Kikos Trail
6616076.78423839,1855519.05540592,5405,591,Antonovich Trailhead at S San Dimas Ave,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Antonovich Trail
6612700.17199357,1855910.08004054,5406,592,Antonovich Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Antonovich Trail
6612202.93431113,1855789.85270267,5407,593,Antonovich Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Antonovich Trail
6611012.87769173,1847945.08680802,5408,594,Schabarum San Dimas Connector Trailhead at E Covina Hills Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum San Dimas Connector Trail
6619738.38740836,1850104.08470251,5409,595,Frank G. Bonelli Regional Park Trailhead at Via Verde,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Bonelli Trail
6375991.63011792,1925359.10254416,5410,596,Santa Susana Pass Trailhead at Iverson Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Santa Susana Pass Trail
6375339.54669908,1923724.03320903,5411,597,Santa Susana Pass Trailhead at Iverson Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Santa Susana Pass Trail
6498499.62848499,1900462.5916604,5412,598,La Canada Open Space Trailhead at Olive Ln,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,La Canada Open Space Trail
6506401.33523296,1895420.64825344,5413,599,Horse Lane Trailhead at Baptiste Wy,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Horse Lane Trail
6372832.37764572,1986555.08396494,5414,600,Hasley Canyon Trailhead at Industry Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Hasley Canyon Trail
6370618.89031897,1988521.58652953,5415,601,Hasley Canyon Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Hasley Canyon Trail
6369684.98830842,1987699.91799369,5416,602,Hasley Canyon Equestrian Park Trailhead at Industry Dr,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Hasley Canyon Trail
6506313.80191058,1896995.82369221,5417,603,Gould Canyon Trailhead at Crown Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Gould Canyon Trail
6504625.34343078,1898183.68504915,5418,604,Gould Canyon Trailhead at Knight Wy,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Gould Canyon Trail
6393826.14344782,1995119.21806661,5419,605,Cliffie Stone Trailhead at Avenida Rancho Tesoro,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Cliffie Stone Trail
6376051.00511489,1926949.72767323,5420,606,Santa Susana Pass Trailhead at Johnson Mountain Wy,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Santa Susana Pass Trail
6640264.69397804,1877348.08467794,5421,607,Marshall Canyon Regional Park & Nursery Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Marshall Staging Area Connector A
6639958.18393855,1877404.50802934,5422,608,Marshall Canyon Regional Park & Nursery Trailhead at Stephens Pasture Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Marshall Staging Area Connector B
6517563.34714196,1898764.57303816,5423,609,Chaney Trailhead at Chaney Trl,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Chaney Trail
6625288.7868358,1857365.28491338,5424,610,Bonelli Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Bonelli Trail
6622989.71233686,1856670.3444174,5425,611,Bonelli Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Bonelli Trail
6620794.50924871,1856554.31614797,5426,612,Frank G. Bonelli Regional Park Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Bonelli Trail
6617834.56524873,1854175.01355688,5427,613,Frank G. Bonelli Regional Park Trailhead at Nature Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Vargus Trail
6617842.22646717,1854106.04674335,5428,614,Frank G. Bonelli Regional Park Trailhead at Nature Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Vargus Trail
6420632.78698172,1960049.77144698,5429,615,Placerita Canyon Natural Area and Nature Center Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Canyon Trail
6602300.53308974,1850360.26740097,5430,616,Antonovich Trailhead at E Covina Hills Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Antonovich Trail
6608226.97618285,1854108.70711049,5431,617,Antonovich Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Antonovich Trail
6602476.32239886,1842332.42915505,5432,618,Schabarum-Skyline Trailhead at Grand Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6629208.80455286,1863118.42791292,5433,619,Marshall Canyon Trailhead at Wheeler Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Marshall Canyon Trail
6629608.76990278,1864399.69904626,5434,620,Marshall Canyon Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Marshall Canyon Trail
6631411.54046619,1870630.13333456,5435,621,Marshall Canyon Trailhead at Via Arroyo,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Marshall Canyon Trail
6636751.99660944,1874395.9633791,5436,622,Marshall Canyon Golf Course Trailhead at Esperanza Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Marshall Canyon Trail
6636886.30374655,1874400.02869127,5437,623,Marshall Canyon Golf Course Trailhead at Esperanza Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Marshall Canyon Trail
6532687.14930565,1886360.40591304,5438,624,Eaton Canyon Equestrian Park Trailhead at Veranada Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Eaton Canyon Trail
6529833.53434282,1892673.52963314,5439,625,Altadena Crest Trailhead at Mount Wilson Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Altadena Crest Trail
6625680.77175899,1857115.12139169,5440,626,Frank G. Bonelli Regional Park Trailhead at Puddingstone Dr,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Marshall Canyon Trail
6624985.97702423,1850921.67209762,5441,627,Frank G. Bonelli Regional Park Trailhead at Via Verde,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Park View Trail
6369114.81751796,1989342.60681619,5442,628,Hasley Canyon Trailhead at Hasley Canyon Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Hasley Canyon Trail
6430709.98758664,1969089.02777507,5443,629,Fair Oaks Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Fair Oaks Trail
6601123.63872747,1849956.48405085,5444,630,Schabarum-Skyline Trailhead at Oak Canyon Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6602941.08677142,1849436.45833363,5445,631,Schabarum-Skyline Trailhead at E Covina Hills Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6603506.65368186,1848440.49427435,5446,632,Schabarum-Skyline Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6603417.37414615,1848358.13934769,5447,633,Schabarum-Skyline Trailhead at E Holt Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6602316.99682167,1849067.85314186,5448,634,Schabarum-Skyline Trailhead at N Forest Hills Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6603452.69695483,1848335.81695421,5449,635,Schabarum-Skyline Trailhead at E Holt Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6602575.78067325,1847580.87719237,5450,636,Schabarum-Skyline Trailhead at E Garvey Ave S,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6606525.13917532,1844340.3096575,5451,637,Schabarum-Skyline Trailhead at N Martingail Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6600833.08303136,1838674.06011776,5452,638,Schabarum-Skyline Trailhead at E Country Hollow Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6605793.34188811,1844891.22671352,5453,639,Schabarum-Skyline Trailhead at N Palomino Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6605538.13341238,1845356.85158536,5454,640,Schabarum-Skyline Trailhead at N Palomino Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail
6522791.31703733,1896624.9932954,5455,641,Altadena Crest Access Trailhead at Sam Merrill Trl,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,yes,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Altadena Crest Access Trail
6522180.3904218,1896643.90474165,5456,642,Altadena Crest Access Trailhead at Sam Merrill Trl,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Altadena Crest Access Trail
6524281.41411322,1895244.1242702,5457,643,Altadena Crest Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Altadena Crest Trail
6553263.44685427,1879291.428327,5458,644,Santa Anita Wash Trailhead at Lower Clamshell Tktr,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Santa Anita Wash Trail
6531209.56693673,1800017.16519951,5459,645,San Gabriel River Trailhead at Florence Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6530720.04578608,1799337.30665668,5460,646,San Gabriel River Trailhead at Gaybrook Ave,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6530135.33793692,1798541.32347262,5461,647,San Gabriel River Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6529869.59936374,1798179.37097418,5462,648,San Gabriel River Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6528858.55667208,1796243.70732988,5463,649,San Gabriel River Trailhead at Firestone Blvd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6527973.07799434,1792388.54771448,5464,650,San Gabriel River Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6527989.91357087,1792080.46313815,5465,651,San Gabriel River Trailhead at State Route 90,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6528409.29735919,1789695.02061874,5466,652,San Gabriel River Trailhead at Newmire Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6528800.3398409,1786909.87688175,5467,653,San Gabriel River Trailhead at Edgewater Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6528796.77095225,1786629.16027839,5468,654,San Gabriel River Trailhead at Rosecrans Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6528808.54633497,1784868.7203734,5469,655,San Gabriel River Trailhead at Excelsior Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6528850.59000035,1781671.90972991,5470,656,San Gabriel River Trailhead at Alondra Blvd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6528838.98906677,1781435.82974934,5471,657,San Gabriel River Trailhead at Alondra Blvd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6528830.38580914,1778871.80667089,5472,658,San Gabriel River Trailhead at Flora Vista St,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6529323.01751515,1776412.33467609,5473,659,San Gabriel River Trailhead at Artesia Blvd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6529420.61441,1775977.39134765,5474,660,San Gabriel River Trailhead at Artesia Blvd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6529959.48821335,1773608.63484433,5475,661,San Gabriel River Trailhead at 183rd St,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,183rd St Connector
6529992.56908527,1773352.9261662,5476,662,San Gabriel River Trailhead at 183rd St,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6530528.61194975,1771004.88211325,5477,663,San Gabriel River Trailhead at South St,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6530603.1593802,1770609.52339106,5478,664,San Gabriel River Trailhead at South St,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6530592.97920579,1770647.18763544,5479,665,San Gabriel River Trailhead at South St,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6530789.3888162,1769830.22986606,5480,666,San Gabriel River Trailhead at Stevely Ave,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6530987.16980207,1768951.89214885,5481,667,San Gabriel River Trailhead at Candlewood St,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6531688.92265016,1766466.70586678,5482,668,San Gabriel River Trailhead at Studebaker Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 4,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
